Client,Age,Tenure,M,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Actbal_CA_avg,ActBal_SA_avg,ActBal_MF_avg,ActBal_OVD_avg,ActBal_CC_avg,ActBal_CL_avg
843,36.0,151,0.0,1,0.0,0.0,0.0,0.0,0.0,80.92857143,0.0,0.0,0.0,0.0,0.0,2098.15,2098.15,4,4,2136.121429,2136.121429,357.14285710000007,643.5857143,1130.1785710000001,23,23,1,8,11,0.0,0.0,0.0,0.0,0.0,0.0,80.92857143,0.0,0.0,0.0,0.0,0.0
1239,27.0,26,0.0,1,0.0,0.0,0.0,0.0,0.0,1421.060714,0.0,0.0,0.0,0.0,0.0,201.62321430000003,201.62321430000003,4,4,127.3071429,127.3071429,0.0,73.73571429,53.57142857,6,6,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1421.060714,0.0,0.0,0.0,0.0,0.0
1157,71.0,171,0.0,1,1.0,0.0,1.0,1.0,0.0,8214.665,86661.13821,0.0,0.0,1.428571429,0.0,1849.1260710000001,1696.1325,16,10,3103.267143,2210.805714,678.5714286,661.7060713999999,736.2857142999999,87,75,16,31,16,0.0,0.0,0.0,0.0,0.0,0.0,8214.665,86661.13821,0.0,0.0,1.428571429,0.0
343,38.0,162,1.0,1,0.0,0.0,1.0,0.0,0.0,3723.582143,0.0,0.0,0.0,0.0,0.0,272.85821430000004,272.85821430000004,3,3,201.40428569999997,201.40428569999997,82.14285714,18.29714286,100.75,12,12,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,3723.582143,0.0,0.0,0.0,0.0,0.0
730,59.0,38,1.0,1,0.0,0.0,1.0,0.0,0.0,331.72964289999993,0.0,0.0,0.0,0.0,0.0,654.3382142999999,654.3382142999999,3,3,323.13178569999997,323.13178569999997,64.28571429,0.0,256.6675,4,4,1,0,2,0.0,1.0,1.0,0.0,7.535714286,2.4285714290000002,331.72964289999993,0.0,0.0,0.0,0.0,0.0
314,42.0,150,1.0,1,1.0,4.0,0.0,0.0,0.0,3948.0425,3.310357143,714285.7143,0.0,0.0,0.0,820.8557142999999,816.6614286,3,2,2215.785714,2215.785714,0.0,0.0,394.35714289999993,8,8,0,0,6,,,,,,,3948.0425,3.310357143,178571.428575,0.0,0.0,0.0
255,73.0,152,1.0,2,0.0,0.0,0.0,0.0,0.0,0.2075,0.0,0.0,0.0,0.0,0.0,1160.015,1160.015,2,2,1037.178214,1037.178214,500.0,73.57142857,414.46392860000003,15,15,5,2,4,,,,,,,0.10375,0.0,0.0,0.0,0.0,0.0
683,55.0,101,0.0,1,0.0,0.0,0.0,0.0,0.0,2052.3625,0.0,0.0,0.0,0.0,0.0,428.57178569999996,428.57178569999996,3,3,437.4789286,437.4789286,357.14285710000007,78.1575,0.0,7,7,3,2,0,1.0,0.0,0.0,0.19232142859999998,0.0,0.0,2052.3625,0.0,0.0,0.0,0.0,0.0
1037,59.0,181,0.0,1,0.0,0.0,1.0,1.0,0.0,3203.456429,0.0,0.0,0.0,0.7142857143000001,0.0,1058.06,797.7528571,11,8,1071.512857,804.3678571,0.0,71.41785714,468.9642857,25,17,0,1,12,,,,,,,3203.456429,0.0,0.0,0.0,0.7142857143000001,0.0
1040,65.0,14,1.0,1,1.0,4.0,0.0,0.0,0.0,3135.429643,15743.120359999999,3678.571429,0.0,0.0,0.0,2812.756786,2800.188571,8,6,804.1739286000001,804.1739286000001,0.0,0.0,192.7453571,6,6,0,0,3,1.0,1.0,0.0,1.4325,5.428571429,0.0,3135.429643,15743.120359999999,919.64285725,0.0,0.0,0.0
595,25.0,75,1.0,1,0.0,0.0,0.0,0.0,0.0,126.9225,0.0,0.0,0.0,0.0,0.0,499.5367857,499.5367857,2,2,518.3214286,518.3214286,514.2857143,0.0,0.0,12,12,8,0,0,,,,,,,126.9225,0.0,0.0,0.0,0.0,0.0
1546,37.0,82,0.0,1,0.0,0.0,0.0,0.0,0.0,13574.35679,0.0,0.0,0.0,0.0,0.0,0.00035714285710000004,0.00035714285710000004,1,1,87.17857143,87.17857143,0.0,43.85714286,39.92857143,11,11,0,8,2,,,,,,,13574.35679,0.0,0.0,0.0,0.0,0.0
231,27.0,216,1.0,2,0.0,0.0,1.0,0.0,0.0,113.78107140000002,0.0,0.0,0.0,0.0,0.0,899.3146429,857.4328571000001,8,6,886.3235714,844.4635714,392.85714289999993,123.65357140000002,284.17821430000004,24,22,2,9,7,,,,,,,56.89053570000001,0.0,0.0,0.0,0.0,0.0
470,79.0,128,0.0,1,0.0,0.0,0.0,0.0,0.0,20.6075,0.0,0.0,0.0,0.0,0.0,491.72107139999997,491.72107139999997,4,4,931.1357142999999,931.1357142999999,0.0,847.8142857,79.5,16,16,0,8,5,0.0,0.0,1.0,0.0,0.0,10.60714286,20.6075,0.0,0.0,0.0,0.0,0.0
248,27.0,127,0.0,1,0.0,0.0,0.0,0.0,0.0,776.5903571,0.0,0.0,0.0,0.0,0.0,325.0192857,325.0192857,3,3,253.12392859999997,253.12392859999997,132.1428571,72.995,47.98607143,14,14,4,9,1,0.0,1.0,0.0,0.0,10.60821429,0.0,776.5903571,0.0,0.0,0.0,0.0,0.0
504,20.0,55,1.0,1,0.0,0.0,0.0,0.0,0.0,20.95,0.0,0.0,0.0,0.0,0.0,1099.4825,1099.4825,2,2,5698.346429,5698.346429,2892.857143,2168.025,438.57142860000005,29,29,6,11,7,,,,,,,20.95,0.0,0.0,0.0,0.0,0.0
1415,67.0,28,1.0,1,1.0,1.0,0.0,0.0,0.0,6512.073571,18677.39964,501.0785714,0.0,0.0,0.0,414.03607139999997,412.50928569999996,4,3,303.0,303.0,107.1428571,0.0,193.6785714,4,4,1,0,2,1.0,1.0,0.0,0.4982142857,0.32142857140000003,0.0,6512.073571,18677.39964,501.0785714,0.0,0.0,0.0
1398,42.0,151,1.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001428571429,0.001428571429,1,1,1.964285714,1.964285714,0.0,0.0,0.0,1,1,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
341,46.0,171,0.0,1,0.0,0.0,0.0,0.0,0.0,1724.347857,0.0,0.0,0.0,0.0,0.0,82.54964286,82.54964286,3,3,97.96428571,97.96428571,0.0,0.0,95.35714286,4,4,0,0,3,0.0,0.0,1.0,0.0,0.0,9.75,1724.347857,0.0,0.0,0.0,0.0,0.0
335,50.0,138,1.0,1,0.0,0.0,0.0,0.0,0.0,157.92392859999998,0.0,0.0,0.0,0.0,0.0,428.5753571,428.5753571,4,4,840.7428571,840.7428571,107.1428571,403.6,327.7142857,15,15,2,7,5,0.0,0.0,1.0,0.0,0.0,4.25,157.92392859999998,0.0,0.0,0.0,0.0,0.0
756,29.0,149,1.0,1,0.0,3.0,1.0,1.0,1.0,1782.36,0.0,2322.801071,250.8803571,966.6189286,3141.9,5619.950714,4429.792857,37,30,6812.080356999999,4438.271429,867.8571429,911.5635714,832.8014286,86,53,6,23,14,,,,,,,1782.36,0.0,774.2670236666667,250.8803571,966.6189286,3141.9
762,38.0,103,1.0,1,0.0,1.0,0.0,0.0,0.0,1077.3460710000002,0.0,0.0,0.0,0.0,0.0,385.0521429,385.0521429,3,3,405.75,405.75,392.85714289999993,0.0,10.71428571,6,6,3,0,1,0.0,1.0,0.0,0.0,0.21428571429999999,0.0,1077.3460710000002,0.0,0.0,0.0,0.0,0.0
1056,42.77063642091998,159,0.0,1,0.0,0.0,0.0,0.0,0.0,283.605,0.0,0.0,0.0,0.0,0.0,0.02178571429,0.02178571429,1,1,0.8939285714,0.8939285714,0.0,0.0,0.0,1,1,0,0,0,1.0,0.0,1.0,10.52714286,0.0,12.0,283.605,0.0,0.0,0.0,0.0,0.0
1088,41.0,10,1.0,1,0.0,0.0,0.0,0.0,0.0,2118.586429,0.0,0.0,0.0,0.0,0.0,1722.781786,1722.781786,4,4,505.68785710000003,505.68785710000003,35.71428571,71.27,395.31071430000003,8,8,1,2,4,,,,,,,2118.586429,0.0,0.0,0.0,0.0,0.0
628,21.0,94,1.0,1,0.0,0.0,1.0,0.0,0.0,488.45964289999995,0.0,0.0,0.0,0.0,0.0,179.4453571,105.53607140000001,4,2,76.08785714,76.08785714,0.0,0.0,0.0,3,3,0,0,0,0.0,1.0,0.0,0.0,5.465357142999999,0.0,488.45964289999995,0.0,0.0,0.0,0.0,0.0
578,49.0,92,0.0,1,0.0,0.0,0.0,0.0,0.0,4781.011071,0.0,0.0,0.0,0.0,0.0,1145.6192859999999,1145.6192859999999,2,2,1598.845714,1598.845714,567.8571429,603.9885714,427.0,19,19,2,12,5,1.0,0.0,1.0,10.88357143,0.0,9.9925,4781.011071,0.0,0.0,0.0,0.0,0.0
733,17.0,4,1.0,1,1.0,0.0,0.0,0.0,0.0,5.706785714,10778.98393,0.0,0.0,0.0,0.0,15.65357143,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,5.706785714,10778.98393,0.0,0.0,0.0,0.0
1299,24.0,72,0.0,1,0.0,0.0,0.0,0.0,0.0,1725.371071,0.0,0.0,0.0,0.0,0.0,535.7153571,535.7153571,2,2,141.1785714,141.1785714,0.0,0.0,137.78571430000002,4,4,0,0,3,0.0,0.0,1.0,0.0,0.0,13.11928571,1725.371071,0.0,0.0,0.0,0.0,0.0
57,28.0,157,1.0,1,0.0,0.0,0.0,0.0,0.0,1155.26,0.0,0.0,0.0,0.0,0.0,134.3575,134.3575,20,20,183.735,183.735,107.1428571,34.735,36.57142857,6,6,1,2,1,,,,,,,1155.26,0.0,0.0,0.0,0.0,0.0
564,58.0,32,1.0,1,0.0,0.0,0.0,0.0,0.0,1391.6125,0.0,0.0,0.0,0.0,0.0,0.001785714286,0.001785714286,1,1,136.6428571,136.6428571,0.0,0.0,134.25,3,3,0,0,2,0.0,1.0,0.0,0.0,28.705,0.0,1391.6125,0.0,0.0,0.0,0.0,0.0
1510,19.0,44,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1400.9185710000002,0.0,21684.49571,21682.11964,7,3,13882.46429,13880.10714,0.0,0.0,13875.0,18,14,0,0,12,,,,,,,0.0,0.0,0.0,0.0,1400.9185710000002,0.0
677,25.0,179,1.0,1,0.0,0.0,0.0,0.0,0.0,71.39071429,0.0,0.0,0.0,0.0,0.0,475.6814286,475.6814286,2,2,216.29642859999998,216.29642859999998,103.57142859999999,112.725,0.0,13,13,4,9,0,,,,,,,71.39071429,0.0,0.0,0.0,0.0,0.0
589,39.0,150,1.0,1,1.0,0.0,1.0,0.0,0.0,168.1878571,2.151785714,0.0,0.0,0.0,0.0,1824.772857,1803.781429,6,5,1115.285714,1115.285714,0.0,0.0,1115.285714,7,7,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,168.1878571,2.151785714,0.0,0.0,0.0,0.0
236,37.0,168,0.0,1,0.0,0.0,0.0,0.0,0.0,561.1032142999999,0.0,0.0,0.0,0.0,0.0,433.35821430000004,433.35821430000004,3,3,512.7392857,512.7392857,450.0,35.34642857,21.42857143,25,25,11,3,1,0.0,1.0,1.0,0.0,4.821428571,32.13285714,561.1032142999999,0.0,0.0,0.0,0.0,0.0
782,75.0,22,1.0,1,2.0,2.0,0.0,0.0,0.0,323.6771429,37651.5,69073.49214,0.0,0.0,0.0,64.56892857,63.25642857,3,2,346.5678571,346.5678571,0.0,343.175,0.0,25,25,0,24,0,0.0,1.0,0.0,0.0,2.001071429,0.0,323.6771429,18825.75,34536.74607,0.0,0.0,0.0
1518,69.0,169,1.0,2,0.0,0.0,0.0,0.0,0.0,25.40678571,0.0,0.0,0.0,0.0,0.0,0.014642857140000002,0.014642857140000002,1,1,1.964285714,1.964285714,0.0,0.0,0.0,1,1,0,0,0,,,,,,,12.703392855,0.0,0.0,0.0,0.0,0.0
549,30.0,58,1.0,1,0.0,0.0,0.0,0.0,0.0,192.7760714,0.0,0.0,0.0,0.0,0.0,0.007142857143,0.007142857143,1,1,445.25,445.25,428.57142860000005,12.42857143,0.0,15,15,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,192.7760714,0.0,0.0,0.0,0.0,0.0
350,42.77063642091998,218,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467.1257140000002,1664.491429,28,22,2338.375357,1539.491429,375.0,0.0,357.75,36,20,4,0,7,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1300,41.0,150,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.1503571,157.1503571,2,2,327.7142857,327.7142857,121.42857140000001,0.0,206.0714286,8,8,4,0,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
79,41.0,75,0.0,1,2.0,1.0,0.0,0.0,0.0,340.195,901.5539286000001,4771.731071,0.0,0.0,0.0,50.34857143,0.00035714285710000004,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,340.195,450.77696430000003,4771.731071,0.0,0.0,0.0
698,51.0,102,1.0,1,1.0,0.0,0.0,0.0,0.0,64.74285714,1841.0621429999999,0.0,0.0,0.0,0.0,1664.4432140000001,1659.095,3,2,28.67857143,28.67857143,0.0,0.0,26.28571429,3,3,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,64.74285714,1841.0621429999999,0.0,0.0,0.0,0.0
67,14.0,20,0.0,1,0.0,0.0,0.0,0.0,0.0,1682.813214,0.0,0.0,0.0,0.0,0.0,632.0292857000001,632.0292857000001,2,2,69.53571429,69.53571429,0.0,60.78571429,0.0,3,3,0,1,0,0.0,0.0,1.0,0.0,0.0,4.190357143,1682.813214,0.0,0.0,0.0,0.0,0.0
518,52.0,115,0.0,1,0.0,0.0,0.0,0.0,0.0,1704.7117859999998,0.0,0.0,0.0,0.0,0.0,535.7164286000001,535.7164286000001,3,3,556.3642857000001,556.3642857000001,125.0,358.04285710000005,41.67857143,14,14,2,7,2,0.0,1.0,1.0,0.0,4.928571429,12.20821429,1704.7117859999998,0.0,0.0,0.0,0.0,0.0
899,59.0,61,1.0,1,0.0,0.0,0.0,0.0,0.0,1068.9364289999999,0.0,0.0,0.0,0.0,0.0,403.57214289999996,403.57214289999996,2,2,401.43857139999994,401.43857139999994,17.85714286,2.774285714,0.0,4,4,1,1,0,,,,,,,1068.9364289999999,0.0,0.0,0.0,0.0,0.0
459,41.0,154,0.0,1,0.0,0.0,0.0,0.0,0.0,8.997857143,0.0,0.0,0.0,0.0,0.0,782.9675,782.9675,2,2,582.8285714,582.8285714,53.57142857,0.0,522.2928571,17,17,1,0,13,,,,,,,8.997857143,0.0,0.0,0.0,0.0,0.0
749,30.0,9,1.0,1,0.0,0.0,0.0,0.0,0.0,0.1917857143,0.0,0.0,0.0,0.0,0.0,379.3646429,379.3646429,2,2,380.5357143,380.5357143,378.57142860000005,0.0,0.0,3,3,2,0,0,,,,,,,0.1917857143,0.0,0.0,0.0,0.0,0.0
840,67.0,86,0.0,1,0.0,0.0,0.0,1.0,0.0,14.71214286,0.0,0.0,0.0,0.0,0.0,336.90857139999997,335.73,6,4,1380.310357,1377.9532140000001,71.42857143,642.8571429,236.2496429,13,9,2,1,3,0.0,1.0,0.0,0.0,3.5107142860000002,0.0,14.71214286,0.0,0.0,0.0,0.0,0.0
807,42.0,86,1.0,1,0.0,0.0,0.0,0.0,0.0,256.4892857,0.0,0.0,0.0,0.0,0.0,1695.690357,1695.690357,3,3,1509.3,1509.3,0.0,264.9785714,935.25,22,22,0,9,11,,,,,,,256.4892857,0.0,0.0,0.0,0.0,0.0
767,58.0,9,0.0,1,2.0,3.0,0.0,0.0,0.0,0.0,8036.430714,424.18642860000006,0.0,0.0,0.0,1944.0467859999999,1942.901429,5,4,3461.066071,1471.155357,0.0,81.72678571,313.25,13,11,0,4,5,1.0,0.0,0.0,0.6869642856999999,0.0,0.0,0.0,4018.215357,141.39547620000002,0.0,0.0,0.0
207,41.0,25,0.0,1,0.0,0.0,0.0,0.0,0.0,176.65142859999997,0.0,0.0,0.0,0.0,0.0,53.60392857,53.60392857,3,3,16.24892857,16.24892857,0.0,0.0,0.0,3,3,0,0,0,,,,,,,176.65142859999997,0.0,0.0,0.0,0.0,0.0
1532,35.0,101,1.0,1,0.0,2.0,0.0,0.0,0.0,883.8357143,0.0,0.0,0.0,0.0,0.0,2285.725357,2285.725357,4,4,1500.237857,1500.237857,0.0,231.2735714,1265.5714289999999,14,14,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,883.8357143,0.0,0.0,0.0,0.0,0.0
1574,30.0,149,0.0,1,0.0,0.0,0.0,0.0,0.0,478.54357139999996,0.0,0.0,0.0,0.0,0.0,0.007142857143,0.007142857143,1,1,0.8939285714,0.8939285714,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,3.943571429,478.54357139999996,0.0,0.0,0.0,0.0,0.0
754,36.0,196,0.0,1,0.0,0.0,0.0,0.0,0.0,13.0425,0.0,0.0,0.0,0.0,0.0,565.7867857000001,565.7867857000001,2,2,3.012857143,3.012857143,0.0,0.0,0.0,2,2,0,0,0,0.0,1.0,1.0,0.0,39.27678571,9.176785714,13.0425,0.0,0.0,0.0,0.0,0.0
951,69.0,178,1.0,2,1.0,0.0,1.0,1.0,0.0,338.365,93895.68786,0.0,0.0,30.345,0.0,1038.485357,926.1214286000001,16,7,1262.954643,976.805,392.85714289999993,287.53857139999997,382.17857139999995,37,22,4,10,11,,,,,,,169.1825,93895.68786,0.0,0.0,30.345,0.0
674,31.0,263,0.0,1,0.0,0.0,1.0,0.0,0.0,16362.983209999999,0.0,0.0,745.5571428999999,0.0,0.0,1552.6810710000002,1552.6810710000002,10,10,1480.431429,1480.431429,289.2857143,458.7528571,732.1785714,39,39,3,22,13,,,,,,,16362.983209999999,0.0,0.0,745.5571428999999,0.0,0.0
696,44.0,175,0.0,1,0.0,0.0,0.0,0.0,1.0,2644.604286,0.0,0.0,0.0,0.0,3301.638571,1521.250714,1459.827143,5,4,1591.185714,1584.507143,1035.714286,206.07857140000002,241.3214286,26,24,4,11,7,,,,,,,2644.604286,0.0,0.0,0.0,0.0,3301.638571
552,43.0,136,1.0,1,0.0,0.0,0.0,0.0,0.0,730.9875,0.0,0.0,0.0,0.0,0.0,428.57428569999996,428.57428569999996,2,2,411.7575,411.7575,242.8571429,152.79321430000002,10.71428571,25,25,7,13,1,0.0,0.0,0.0,0.0,0.0,0.0,730.9875,0.0,0.0,0.0,0.0,0.0
653,39.0,100,1.0,1,1.0,0.0,0.0,0.0,0.0,43.14428571,6007.7925,0.0,0.0,0.0,0.0,17.55535714,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.14428571,6007.7925,0.0,0.0,0.0,0.0
406,31.0,32,0.0,1,0.0,0.0,0.0,0.0,0.0,3481.373214,0.0,0.0,0.0,0.0,0.0,829.2332142999999,829.2332142999999,2,2,517.3571429,517.3571429,410.7142857,16.07142857,83.25,11,11,3,1,4,,,,,,,3481.373214,0.0,0.0,0.0,0.0,0.0
1060,40.0,88,1.0,1,0.0,0.0,0.0,0.0,0.0,633.7039286,0.0,0.0,0.0,0.0,0.0,157.0717857,157.0717857,5,5,144.0453571,144.0453571,46.42857143,96.36678571,0.0,9,9,1,7,0,0.0,1.0,1.0,0.0,8.071428571,4.913571429,633.7039286,0.0,0.0,0.0,0.0,0.0
682,42.77063642091998,149,0.0,1,1.0,11.0,0.0,0.0,0.0,684.2814286,4557.6075,1146.4175,0.0,0.0,0.0,1152.682857,866.5007142999999,5,3,1043.535714,1043.535714,742.8571429,0.0,297.92857139999995,22,22,12,0,2,0.0,1.0,1.0,0.0,0.21428571429999999,9.392857142999999,684.2814286,4557.6075,104.21977272727273,0.0,0.0,0.0
466,55.0,185,0.0,1,1.0,0.0,0.0,0.0,0.0,178.5714286,2771.098571,0.0,0.0,0.0,0.0,74.715,74.715,2,2,14.10714286,14.10714286,0.0,10.71428571,0.0,3,3,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,178.5714286,2771.098571,0.0,0.0,0.0,0.0
713,50.0,67,1.0,1,0.0,0.0,1.0,0.0,0.0,113.40928570000001,0.0,0.0,350.11357139999996,0.0,0.0,860.505,860.505,3,3,871.1607142999999,871.1607142999999,521.4285714,278.73214289999993,67.39285714,29,29,6,16,5,0.0,0.0,1.0,0.0,0.0,11.875,113.40928570000001,0.0,0.0,350.11357139999996,0.0,0.0
1543,27.0,152,1.0,1,1.0,4.0,0.0,0.0,0.0,0.3882142857,4679.489286,0.0,0.0,0.0,0.0,4963.836429,2535.916429,17,10,2584.351071,2540.405357,0.0,95.22857143,35.71428571,20,10,0,6,1,,,,,,,0.3882142857,4679.489286,0.0,0.0,0.0,0.0
168,26.0,168,0.0,1,1.0,0.0,1.0,0.0,0.0,71.42857143,17921.30929,0.0,0.0,0.0,0.0,303.645,303.645,3,3,315.07142860000005,315.07142860000005,0.0,0.0,311.67857139999995,7,7,0,0,6,,,,,,,71.42857143,17921.30929,0.0,0.0,0.0,0.0
1334,69.0,163,0.0,1,1.0,0.0,0.0,1.0,0.0,11.18357143,204.42071430000001,0.0,0.0,1.892857143,0.0,881.7364286000001,502.2685714,10,3,1704.5807140000002,1448.473571,464.2857143,250.75,677.4642857000001,34,11,3,20,6,0.0,0.0,0.0,0.0,0.0,0.0,11.18357143,204.42071430000001,0.0,0.0,1.892857143,0.0
1522,72.0,143,1.0,1,1.0,2.0,0.0,1.0,0.0,68.95928571,49838.291430000005,0.0,0.0,212.1153571,0.0,3483.031429,2840.823929,13,6,2926.779643,2793.283214,0.0,128.13928570000002,2176.214286,16,11,0,2,9,0.0,1.0,0.0,0.0,11.17678571,0.0,68.95928571,49838.291430000005,0.0,0.0,212.1153571,0.0
454,76.0,136,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0375,568.0375,2,2,649.8142857,649.8142857,642.8571429,3.492857143,0.0,18,18,9,1,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
232,38.0,4,1.0,1,0.0,0.0,0.0,0.0,0.0,33.35428571,0.0,0.0,0.0,0.0,0.0,542.9685714,542.9685714,2,2,479.3064286,479.3064286,0.0,62.91357143,413.57142860000005,9,9,0,3,5,,,,,,,33.35428571,0.0,0.0,0.0,0.0,0.0
1136,69.0,152,0.0,1,0.0,0.0,0.0,0.0,0.0,12741.82143,0.0,0.0,0.0,0.0,0.0,1164.289286,1164.289286,5,5,1115.3214289999999,1115.3214289999999,257.1428571,46.39285714,810.8214286,18,18,5,4,5,,,,,,,12741.82143,0.0,0.0,0.0,0.0,0.0
216,61.0,71,0.0,1,0.0,0.0,1.0,0.0,0.0,192.0907143,0.0,0.0,246.5178571,0.0,0.0,135.71642859999997,135.71642859999997,2,2,3.392857143,3.392857143,0.0,0.0,0.0,1,1,0,0,0,,,,,,,192.0907143,0.0,0.0,246.5178571,0.0,0.0
990,23.0,153,0.0,1,1.0,0.0,0.0,0.0,0.0,181.4857143,22492.73821,0.0,0.0,0.0,0.0,3650.5539289999997,3623.965714,5,3,3620.63,3615.271429,0.0,0.0,3071.428571,6,5,0,0,2,0.0,0.0,1.0,0.0,0.0,9.318214286,181.4857143,22492.73821,0.0,0.0,0.0,0.0
763,83.0,126,0.0,1,0.0,0.0,1.0,1.0,1.0,5292.179286,0.0,0.0,0.0,1529.0589289999998,2906.981786,938.5910713999999,880.9,7,2,642.75,635.1071429,500.0,0.0,16.07142857,10,5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5292.179286,0.0,0.0,0.0,1529.0589289999998,2906.981786
1012,23.0,99,0.0,1,0.0,0.0,0.0,0.0,0.0,2.7375,0.0,0.0,0.0,0.0,0.0,671.2157143,671.2157143,2,2,671.6428571,671.6428571,446.42857139999995,0.0,221.6071429,5,5,1,0,3,0.0,0.0,1.0,0.0,0.0,2.107142857,2.7375,0.0,0.0,0.0,0.0,0.0
1614,48.0,65,1.0,1,0.0,0.0,0.0,0.0,0.0,0.01035714286,0.0,0.0,0.0,0.0,0.0,591.2164286000001,591.2164286000001,3,3,527.9257143,527.9257143,125.0,167.4971429,194.1785714,15,15,1,8,3,,,,,,,0.01035714286,0.0,0.0,0.0,0.0,0.0
480,36.0,71,1.0,1,0.0,0.0,0.0,0.0,0.0,869.8032142999999,0.0,0.0,0.0,0.0,0.0,357.14285710000007,357.14285710000007,1,1,360.5357143,360.5357143,0.0,0.0,357.14285710000007,2,2,0,0,1,0.0,0.0,1.0,0.0,0.0,10.71428571,869.8032142999999,0.0,0.0,0.0,0.0,0.0
1551,3.0,15,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.62285714,0.0,0.0,67.49857143,67.45535714,5,4,471.87892860000005,404.42535710000004,107.1428571,61.81071429,232.03571430000002,13,10,1,5,2,,,,,,,0.0,0.0,0.0,44.62285714,0.0,0.0
1086,45.0,11,0.0,1,0.0,0.0,0.0,0.0,0.0,2455.771429,0.0,0.0,0.0,0.0,0.0,389.3942857,389.3942857,2,2,394.89285710000007,394.89285710000007,357.14285710000007,35.78571429,0.0,4,4,1,2,0,,,,,,,2455.771429,0.0,0.0,0.0,0.0,0.0
497,42.0,181,1.0,1,0.0,0.0,0.0,0.0,0.0,930.3110714,0.0,0.0,0.0,0.0,0.0,0.001785714286,0.001785714286,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,3.535714286,0.0,930.3110714,0.0,0.0,0.0,0.0,0.0
402,29.0,30,0.0,1,0.0,0.0,0.0,0.0,0.0,3358.467857,0.0,0.0,0.0,0.0,0.0,8912.037143000001,8912.037143000001,4,4,10656.65857,10656.65857,1114.478214,3637.616786,2261.176071,37,37,5,18,5,0.0,0.0,0.0,0.0,0.0,0.0,3358.467857,0.0,0.0,0.0,0.0,0.0
303,32.0,87,1.0,3,0.0,0.0,1.0,1.0,0.0,3032.8325,0.0,0.0,277.98785710000004,251.93571430000003,0.0,3678.526429,2676.002857,28,21,3984.040714,2676.002857,232.1428571,347.61571430000004,756.6785714,67,39,3,20,14,0.0,0.0,1.0,0.0,0.0,5.178571429,1010.9441666666667,0.0,0.0,277.98785710000004,251.93571430000003,0.0
475,68.0,113,0.0,1,1.0,1.0,0.0,0.0,0.0,9428.947857,3586.751786,0.0,0.0,0.0,0.0,1758.768571,1757.7225,5,4,1351.6692859999998,1351.6692859999998,178.5714286,214.0621429,944.75,23,23,2,6,14,0.0,1.0,0.0,0.0,42.68857143,0.0,9428.947857,3586.751786,0.0,0.0,0.0,0.0
561,51.0,25,0.0,1,0.0,0.0,1.0,1.0,0.0,269.36857139999995,0.0,0.0,0.0,619.2857142999999,0.0,1886.713929,1297.77,20,14,1849.3135710000001,1297.77,60.71428571,78.56428571,576.0,32,19,3,3,8,0.0,0.0,1.0,0.0,0.0,5.214285714,269.36857139999995,0.0,0.0,0.0,619.2857142999999,0.0
